h3_index,geometry,centroid_lat,centroid_lon,population,population_density,median_income,income_band,age_median,target_age_fit,target_income_fit,road_length_km,road_density,highway_distance_km,highway_access_score,poi_count,competitor_count_500m,competitor_count_1km,competitor_count_2km,competitor_count_5km,complementary_count_500m,complementary_count_1km,complementary_count_2km,anchor_count_500m,anchor_count_1km,anchor_distance_km,competition_score,complementary_score,anchor_score,dominant_zone_class,commercial_area_pct,industrial_area_pct,residential_area_pct,flood_zone,in_sfha,flood_score,aqi,air_quality_score,human_evaluation_score
88489e2861fffff,"POLYGON((-97.394885 30.376561, -97.389944 30.379292, -97.390257 30.384426, -97.395511 30.386830, -97.400452 30.384100, -97.400139 30.378965, -97.394885 30.376561))",30.381696,-97.395198,151,204.88,67893,lower_middle,44.94,0.5535,0.9825,0.221,0.3,18.358,0.0,2,0,0,0,0,0,0,0,0,0,26.938,0.439,0.0108,0.0037,agricultural,0.0,0.0,43.59,X,False,0.9181,51.7,0.7431,2.3
88489e2863fffff,"POLYGON((-97.400452 30.384100, -97.395511 30.386830, -97.395824 30.391965, -97.401079 30.394369, -97.406021 30.391638, -97.405707 30.386504, -97.400452 30.384100))",30.389234,-97.400766,297,402.99,62907,lower_middle,41.04,0.8372,0.9737,1.577,2.139,17.857,0.037,5,0,0,0,0,1,1,1,1,1,27.018,0.4198,0.1851,0.0,agricultural,35.94,0.0,5.3,X,False,0.7955,58.2,0.7165,2.6
88489e2865fffff,"POLYGON((-97.384690 30.376887, -97.379749 30.379617, -97.380062 30.384752, -97.385316 30.387156, -97.390257 30.384426, -97.389944 30.379292, -97.384690 30.376887))",30.382022,-97.385003,254,344.64,75884,middle,37.62,0.8987,0.9218,0.656,0.89,19.28,0.0,3,0,0,0,0,0,0,0,0,0,27.506,0.4163,0.0564,0.0352,agricultural,0.0,8.12,10.92,X,False,0.8984,47.7,0.7997,3.4
88489e2867fffff,"POLYGON((-97.390257 30.384426, -97.385316 30.387156, -97.385628 30.392290, -97.390883 30.394695, -97.395824 30.391965, -97.395511 30.386830, -97.390257 30.384426))",30.38956,-97.39057,362,491.18,66569,lower_middle,43.95,0.5855,0.9607,0.221,0.3,18.858,0.0286,2,0,0,0,0,0,0,0,0,0,27.762,0.395,0.0142,0.0,agricultural,0.6,11.4,23.91,X,False,0.8473,48.5,0.8107,4.3
88489e2869fffff,"POLYGON((-97.399512 30.368696, -97.394572 30.371426, -97.394885 30.376561, -97.400139 30.378965, -97.405080 30.376234, -97.404766 30.371099, -97.399512 30.368696))",30.37383,-97.399826,285,386.7,67436,lower_middle,44.99,0.6436,0.8871,0.221,0.3,18.187,0.0,6,0,0,0,0,0,0,0,1,1,26.221,0.3621,0.0,0.028,industrial,0.0,37.05,0.0,X,False,0.8914,51.4,0.7723,4.6
88489e286bfffff,"POLYGON((-97.405080 30.376234, -97.400139 30.378965, -97.400452 30.384100, -97.405707 30.386504, -97.410648 30.383773, -97.410335 30.378638, -97.405080 30.376234))",30.381369,-97.405394,255,346.0,66543,lower_middle,41.89,0.6578,0.9506,0.221,0.3,17.352,0.0,3,0,0,0,0,0,0,1,0,0,25.739,0.4031,0.1358,0.0304,agricultural,0.0,0.0,21.73,X,False,0.8202,52.5,0.7786,3.7
88489e286dfffff,"POLYGON((-97.389318 30.369022, -97.384378 30.371753, -97.384690 30.376887, -97.389944 30.379292, -97.394885 30.376561, -97.394572 30.371426, -97.389318 30.369022))",30.374157,-97.389631,303,411.13,75864,middle,38.94,0.8714,0.7983,0.96,1.303,19.104,0.0101,1,0,0,0,0,1,1,1,0,0,26.934,0.4057,0.2312,0.0042,industrial,4.22,38.3,8.78,X,False,0.9265,37.2,0.9107,4.8
88489e2881fffff,"POLYGON((-97.455229 30.444072, -97.450285 30.446804, -97.450601 30.451938, -97.455861 30.454340, -97.460805 30.451609, -97.460489 30.446475, -97.455229 30.444072))",30.449206,-97.455545,370,502.04,67153,lower_middle,37.18,0.9279,0.8606,0.221,0.3,13.097,0.0447,2,0,0,0,0,0,0,0,0,0,22.27,0.4289,0.0,0.0258,agricultural,0.0,0.0,3.79,X,False,0.8962,55.3,0.7525,3.7
88489e2883fffff,"POLYGON((-97.460805 30.451609, -97.455861 30.454340, -97.456177 30.459474, -97.461438 30.461877, -97.466382 30.459145, -97.466066 30.454011, -97.460805 30.451609))",30.456743,-97.461121,456,618.72,61219,lower_middle,43.32,0.6631,1.0,0.486,0.659,12.561,0.0532,3,0,0,0,0,0,0,0,0,0,21.307,0.4354,0.0,0.0,agricultural,9.36,13.72,27.78,X,False,0.8563,66.1,0.6227,4.4
88489e2885fffff,"POLYGON((-97.445025 30.444401, -97.440081 30.447132, -97.440397 30.452266, -97.445656 30.454669, -97.450601 30.451938, -97.450285 30.446804, -97.445025 30.444401))",30.449535,-97.445341,252,341.93,71662,middle,47.15,0.4903,0.8799,1.439,1.952,13.9,0.0464,6,1,1,1,1,0,1,1,0,0,22.892,0.5381,0.1229,0.0135,residential,5.94,23.03,32.27,X,False,0.876,41.3,0.88,6.2
88489e2887fffff,"POLYGON((-97.450601 30.451938, -97.445656 30.454669, -97.445972 30.459803, -97.451232 30.462206, -97.456177 30.459474, -97.455861 30.454340, -97.450601 30.451938))",30.457072,-97.450916,280,379.92,71592,middle,46.26,0.5085,0.9045,1.246,1.69,13.627,0.0258,5,0,0,0,0,0,0,0,0,0,22.422,0.424,0.0,0.0294,agricultural,3.59,0.0,41.35,0.2 PCT ANNUAL CHANCE,False,0.656,52.0,0.7571,3.4
88489e2889fffff,"POLYGON((-97.459856 30.436206, -97.454912 30.438938, -97.455229 30.444072, -97.460489 30.446475, -97.465433 30.443742, -97.465116 30.438608, -97.459856 30.436206))",30.44134,-97.460172,815,1105.83,71891,middle,43.99,0.5916,0.8413,0.348,0.472,12.567,0.0337,6,0,0,0,0,0,0,0,0,0,21.873,0.3672,0.0579,0.0259,agricultural,17.83,0.0,2.31,X,False,0.9323,32.3,0.9735,4.5
88489e288bfffff,"POLYGON((-97.465433 30.443742, -97.460489 30.446475, -97.460805 30.451609, -97.466066 30.454011, -97.471010 30.451279, -97.470693 30.446144, -97.465433 30.443742))",30.448877,-97.465749,362,491.18,91543,middle,44.7,0.6951,0.6348,0.251,0.341,12.194,0.0792,2,0,0,0,0,0,0,0,0,1,21.178,0.4696,0.0,0.0356,residential,13.04,15.88,37.79,X,False,0.8911,44.4,0.8112,3.9
88489e288dfffff,"POLYGON((-97.449653 30.436535, -97.444709 30.439267, -97.445025 30.444401, -97.450285 30.446804, -97.455229 30.444072, -97.454912 30.438938, -97.449653 30.436535))",30.44167,-97.449969,370,502.04,74473,middle,46.22,0.5617,0.9451,0.529,0.718,13.581,0.0198,6,1,1,1,1,0,1,1,0,0,23.034,0.5818,0.1473,0.0101,agricultural,9.94,0.0,40.04,X,False,0.9144,51.3,0.7397,4.5
88489e2891fffff,"POLYGON((-97.476588 30.458815, -97.471644 30.461547, -97.471961 30.466681, -97.477223 30.469083, -97.482167 30.466351, -97.481850 30.461216, -97.476588 30.458815))",30.463949,-97.476905,385,522.39,79312,middle,42.57,0.7922,0.8803,0.665,0.902,11.503,0.043,2,0,0,0,0,0,0,0,0,0,20.097,0.4605,0.0,0.0587,agricultural,41.45,0.0,8.25,X,False,0.6325,58.9,0.6313,3.3
88489e2893fffff,"POLYGON((-97.482167 30.466351, -97.477223 30.469083, -97.477540 30.474217, -97.482802 30.476619, -97.487748 30.473886, -97.487430 30.468752, -97.482167 30.466351))",30.471485,-97.482485,343,465.4,62363,lower_middle,40.86,0.7955,1.0,0.221,0.3,10.392,0.0066,2,0,0,0,0,0,0,0,0,0,19.052,0.4451,0.0,0.0046,commercial,33.94,23.42,0.0,X,False,0.8186,40.1,0.8847,4.3
88489e2895fffff,"POLYGON((-97.466382 30.459145, -97.461438 30.461877, -97.461754 30.467011, -97.467016 30.469413, -97.471961 30.466681, -97.471644 30.461547, -97.466382 30.459145))",30.464279,-97.466699,235,318.86,76049,middle,40.48,0.857,1.0,0.345,0.468,11.786,0.0251,3,0,0,0,0,0,1,1,0,0,20.676,0.4113,0.1361,0.0257,agricultural,0.0,8.09,43.55,X,False,0.9054,57.5,0.6951,3.4
88489e2897fffff,"POLYGON((-97.471961 30.466681, -97.467016 30.469413, -97.467332 30.474547, -97.472595 30.476949, -97.477540 30.474217, -97.477223 30.469083, -97.471961 30.466681))",30.471815,-97.472278,336,455.9,76252,middle,45.77,0.5457,0.8234,1.594,2.163,11.553,0.0364,1,0,0,0,0,0,0,0,0,0,20.281,0.4389,0.0367,0.0714,commercial,36.94,22.57,0.0,X,False,0.7794,43.5,0.8128,3.8
88489e2899fffff,"POLYGON((-97.481215 30.450948, -97.476271 30.453681, -97.476588 30.458815, -97.481850 30.461216, -97.486795 30.458484, -97.486477 30.453349, -97.481215 30.450948))",30.456082,-97.481533,409,554.95,72479,middle,38.79,0.892,0.8703,0.391,0.531,10.58,0.119,4,0,0,0,1,0,0,1,0,0,19.663,0.3694,0.2019,0.0857,industrial,0.0,38.75,12.01,X,False,0.7935,54.4,0.7693,4.4
88489e289bfffff,"POLYGON((-97.486795 30.458484, -97.481850 30.461216, -97.482167 30.466351, -97.487430 30.468752, -97.492375 30.466019, -97.492057 30.460885, -97.486795 30.458484))",30.463618,-97.487112,645,875.17,79878,middle,44.96,0.677,0.8311,0.221,0.3,10.176,0.0718,7,0,0,0,1,0,0,1,0,0,19.147,0.4025,0.1793,0.0478,industrial,0.0,34.74,27.37,X,False,0.8602,53.2,0.7426,3.9
88489e289dfffff,"POLYGON((-97.471010 30.451279, -97.466066 30.454011, -97.466382 30.459145, -97.471644 30.461547, -97.476588 30.458815, -97.476271 30.453681, -97.471010 30.451279))",30.456413,-97.471327,527,715.06,80775,middle,42.85,0.7159,0.8581,0.453,0.614,11.77,0.0288,4,0,0,0,1,0,0,0,0,0,20.259,0.4253,0.0,0.046,agricultural,44.24,0.0,0.0,X,False,0.9092,46.8,0.7912,3.0
88489e28a1fffff,"POLYGON((-97.430193 30.452594, -97.425249 30.455324, -97.425564 30.460458, -97.430823 30.462861, -97.435768 30.460131, -97.435452 30.454997, -97.430193 30.452594))",30.457728,-97.430508,244,331.07,85886,middle,42.07,0.6508,0.7404,0.221,0.3,15.152,0.0611,5,0,0,0,0,0,0,0,0,0,24.19,0.4184,0.0286,0.0334,agricultural,9.53,0.0,23.98,X,False,0.9349,61.4,0.676,4.6
88489e28a3fffff,"POLYGON((-97.435768 30.460131, -97.430823 30.462861, -97.431138 30.467995, -97.436398 30.470398, -97.441343 30.467668, -97.441028 30.462534, -97.435768 30.460131))",30.465264,-97.436083,364,493.89,67949,lower_middle,43.04,0.6033,0.9597,0.221,0.3,14.616,0.0,3,0,0,0,0,0,0,1,0,0,23.742,0.4399,0.1949,0.0343,industrial,22.32,34.83,2.53,AO,True,0.3193,56.2,0.7088,2.3
88489e28a5fffff,"POLYGON((-97.419990 30.452921, -97.415046 30.455650, -97.415360 30.460784, -97.420619 30.463188, -97.425564 30.460458, -97.425249 30.455324, -97.419990 30.452921))",30.458054,-97.420305,385,522.39,68112,lower_middle,47.94,0.3983,1.0,0.63,0.854,16.235,0.0,3,0,0,0,0,0,1,2,0,0,25.232,0.4908,0.3438,0.0007,agricultural,1.54,14.5,0.0,X,False,0.9225,52.3,0.7622,4.6
88489e28a7fffff,"POLYGON((-97.425564 30.460458, -97.420619 30.463188, -97.420934 30.468321, -97.426193 30.470725, -97.431138 30.467995, -97.430823 30.462861, -97.425564 30.460458))",30.465591,-97.425878,248,336.5,80224,middle,38.2,0.896,0.7235,0.221,0.3,15.567,0.0616,3,0,0,1,1,0,0,1,0,0,24.723,0.63,0.1473,0.0385,agricultural,1.95,0.0,30.37,X,False,0.7685,48.9,0.7601,3.9
88489e28a9fffff,"POLYGON((-97.434822 30.444729, -97.429878 30.447460, -97.430193 30.452594, -97.435452 30.454997, -97.440397 30.452266, -97.440081 30.447132, -97.434822 30.444729))",30.449863,-97.435137,390,529.17,71470,middle,39.31,0.848,0.9491,0.221,0.3,14.873,0.0,5,0,0,0,0,0,0,0,0,0,24.067,0.4987,0.0057,0.0296,agricultural,22.11,0.0,5.37,X,False,0.7788,43.4,0.855,2.8
88489e28abfffff,"POLYGON((-97.440397 30.452266, -97.435452 30.454997, -97.435768 30.460131, -97.441028 30.462534, -97.445972 30.459803, -97.445656 30.454669, -97.440397 30.452266))",30.4574,-97.440712,311,421.98,68568,lower_middle,38.85,0.8037,0.963,0.221,0.3,14.344,0.0448,6,0,0,1,1,0,0,1,0,0,23.683,0.6164,0.1603,0.0103,agricultural,16.55,17.27,0.0,X,False,0.8157,47.0,0.7859,4.2
88489e28adfffff,"POLYGON((-97.424619 30.445057, -97.419676 30.447787, -97.419990 30.452921, -97.425249 30.455324, -97.430193 30.452594, -97.429878 30.447460, -97.424619 30.445057))",30.45019,-97.424934,308,417.91,73224,middle,47.56,0.4975,0.8598,0.556,0.754,15.934,0.011,2,0,0,0,0,0,0,0,0,0,25.17,0.4418,0.0185,0.0,agricultural,51.07,2.17,0.0,X,False,0.8876,52.7,0.8013,3.2
88489e28b1fffff,"POLYGON((-97.451548 30.467340, -97.446604 30.470070, -97.446919 30.475204, -97.452180 30.477607, -97.457126 30.474876, -97.456809 30.469742, -97.451548 30.467340))",30.472473,-97.451864,122,165.54,84666,middle,44.89,0.5528,0.8929,1.962,2.662,13.552,0.037,6,0,0,0,0,0,0,1,0,0,22.1,0.3764,0.1795,0.0533,agricultural,27.31,2.66,0.0,X,False,0.8773,54.8,0.7004,3.2
88489e28b3fffff,"POLYGON((-97.457126 30.474876, -97.452180 30.477607, -97.452497 30.482740, -97.457758 30.485143, -97.462704 30.482412, -97.462387 30.477278, -97.457126 30.474876))",30.48001,-97.457442,258,350.07,79180,middle,45.73,0.5206,0.7605,0.221,0.3,13.012,0.0,3,0,0,0,0,0,0,0,0,0,21.622,0.5046,0.0,0.0398,agricultural,0.0,0.0,37.92,X,False,0.7781,45.7,0.8596,3.4
88489e28b5fffff,"POLYGON((-97.441343 30.467668, -97.436398 30.470398, -97.436714 30.475532, -97.441974 30.477935, -97.446919 30.475204, -97.446604 30.470070, -97.441343 30.467668))",30.472801,-97.441659,431,584.8,74537,middle,40.09,0.755,0.8879,0.221,0.3,14.006,0.043,4,0,0,0,0,0,1,1,0,0,22.883,0.352,0.1327,0.001,industrial,5.72,39.09,0.0,X,False,0.8532,61.9,0.6237,4.5
88489e28b7fffff,"POLYGON((-97.446919 30.475204, -97.441974 30.477935, -97.442290 30.483068, -97.447551 30.485471, -97.452497 30.482740, -97.452180 30.477607, -97.446919 30.475204))",30.480338,-97.447235,275,373.13,72199,middle,36.86,0.9344,0.9158,0.221,0.3,13.687,0.077,5,0,0,0,0,0,0,0,0,1,22.234,0.4283,0.0,0.056,agricultural,25.67,1.36,24.37,X,False,0.9297,52.2,0.7642,3.8
88489e28b9fffff,"POLYGON((-97.456177 30.459474, -97.451232 30.462206, -97.451548 30.467340, -97.456809 30.469742, -97.461754 30.467011, -97.461438 30.461877, -97.456177 30.459474))",30.464608,-97.456493,220,298.51,83769,middle,40.94,0.8383,0.8637,0.221,0.3,13.04,0.0275,1,0,0,0,0,0,0,0,0,0,21.938,0.4125,0.0611,0.0724,agricultural,0.0,13.99,26.26,X,False,0.9467,51.1,0.7649,4.1
88489e28bbfffff,"POLYGON((-97.461754 30.467011, -97.456809 30.469742, -97.457126 30.474876, -97.462387 30.477278, -97.467332 30.474547, -97.467016 30.469413, -97.461754 30.467011))",30.472145,-97.462071,425,576.66,64737,lower_middle,47.22,0.4953,1.0,1.667,2.262,12.335,0.0491,3,0,0,1,1,0,0,0,0,0,20.867,0.6258,0.0,0.0,industrial,0.0,25.59,0.0,X,False,0.8578,51.0,0.8021,4.3
88489e28bdfffff,"POLYGON((-97.445972 30.459803, -97.441028 30.462534, -97.441343 30.467668, -97.446604 30.470070, -97.451548 30.467340, -97.451232 30.462206, -97.445972 30.459803))",30.464937,-97.446288,282,382.63,83545,middle,43.93,0.6474,0.8583,0.221,0.3,13.842,0.0055,3,0,0,0,1,0,0,0,1,1,22.714,0.4252,0.0458,0.0487,agricultural,25.14,0.0,3.82,0.2 PCT ANNUAL CHANCE,False,0.6399,51.3,0.7064,3.3
88489e28c1fffff,"POLYGON((-97.458907 30.420802, -97.453964 30.423535, -97.454280 30.428669, -97.459540 30.431072, -97.464483 30.428339, -97.464167 30.423205, -97.458907 30.420802))",30.425937,-97.459224,193,261.87,71440,middle,41.16,0.7922,1.0,1.567,2.126,12.349,0.0734,4,0,0,0,0,0,0,0,0,0,22.787,0.3756,0.0658,0.0459,agricultural,16.44,10.13,0.0,X,False,0.935,58.7,0.6693,4.7
88489e28c3fffff,"POLYGON((-97.464483 30.428339, -97.459540 30.431072, -97.459856 30.436206, -97.465116 30.438608, -97.470060 30.435876, -97.469743 30.430741, -97.464483 30.428339))",30.433474,-97.4648,479,649.93,74913,middle,41.81,0.7305,0.9275,0.984,1.335,12.106,0.0343,3,0,0,0,0,0,0,0,0,0,21.791,0.4147,0.0309,0.0582,industrial,0.0,40.28,0.0,X,False,0.7773,50.0,0.7767,5.8
88489e28c5fffff,"POLYGON((-97.448706 30.421132, -97.443763 30.423864, -97.444078 30.428999, -97.449337 30.431401, -97.454280 30.428669, -97.453964 30.423535, -97.448706 30.421132))",30.426267,-97.449021,378,512.89,75219,middle,39.3,0.8956,0.9205,0.221,0.3,13.547,0.0041,4,0,0,0,0,0,0,0,0,0,23.681,0.4057,0.071,0.0261,agricultural,0.0,0.0,0.0,X,False,0.8039,47.2,0.7844,4.1
88489e28c7fffff,"POLYGON((-97.454280 30.428669, -97.449337 30.431401, -97.449653 30.436535, -97.454912 30.438938, -97.459856 30.436206, -97.459540 30.431072, -97.454280 30.428669))",30.433804,-97.454596,545,739.48,74617,middle,41.72,0.7386,0.8511,0.221,0.3,13.343,0.0779,1,0,0,0,0,0,0,0,0,0,22.689,0.5026,0.0,0.0,agricultural,0.0,0.0,32.14,X,False,0.8676,51.5,0.7603,3.5
88489e28c9fffff,"POLYGON((-97.463534 30.412935, -97.458591 30.415668, -97.458907 30.420802, -97.464167 30.423205, -97.469109 30.420472, -97.468793 30.415337, -97.463534 30.412935))",30.41807,-97.46385,354,480.33,86656,middle,42.03,0.8172,0.6965,0.982,1.332,12.346,0.0245,8,0,0,0,0,0,0,0,1,1,22.151,0.4374,0.0,0.0383,agricultural,21.82,0.0,20.06,X,False,0.8778,61.1,0.6422,3.7
88489e28cbfffff,"POLYGON((-97.469109 30.420472, -97.464167 30.423205, -97.464483 30.428339, -97.469743 30.430741, -97.474686 30.428008, -97.474369 30.422874, -97.469109 30.420472))",30.425606,-97.469426,557,755.77,61132,lower_middle,41.0,0.734,0.984,1.149,1.559,11.789,0.1033,8,0,0,0,0,1,2,2,0,0,22.083,0.4497,0.2609,0.0025,commercial,35.31,33.64,0.0,0.2 PCT ANNUAL CHANCE,False,0.7628,49.2,0.7326,5.0
88489e28cdfffff,"POLYGON((-97.453332 30.413266, -97.448390 30.415998, -97.448706 30.421132, -97.453964 30.423535, -97.458907 30.420802, -97.458591 30.415668, -97.453332 30.413266))",30.4184,-97.453648,362,491.18,55630,lower_middle,41.1,0.829,0.9014,1.172,1.591,13.284,0.0,2,0,0,0,1,0,0,0,0,0,22.923,0.4491,0.0074,0.0438,industrial,0.0,33.5,18.91,X,False,0.8625,44.0,0.8134,5.0
88489e28d1fffff,"POLYGON((-97.480264 30.435544, -97.475320 30.438277, -97.475637 30.443412, -97.480898 30.445814, -97.485842 30.443080, -97.485525 30.437946, -97.480264 30.435544))",30.440679,-97.480581,257,348.71,80652,middle,41.78,0.7561,0.8539,0.334,0.453,10.604,0.0262,3,0,0,0,1,0,0,1,0,0,20.259,0.3895,0.1535,0.0439,industrial,0.0,39.94,12.0,X,False,0.898,55.9,0.7183,5.3
88489e28d3fffff,"POLYGON((-97.485842 30.443080, -97.480898 30.445814, -97.481215 30.450948, -97.486477 30.453349, -97.491421 30.450616, -97.491104 30.445482, -97.485842 30.443080))",30.448215,-97.48616,434,588.87,84454,middle,37.61,0.8361,0.7658,0.221,0.3,10.505,0.0441,6,0,0,0,0,0,0,1,0,1,19.473,0.3527,0.2146,0.0216,agricultural,10.01,0.0,0.0,X,False,0.8494,54.5,0.7487,4.2
88489e28d5fffff,"POLYGON((-97.470060 30.435876, -97.465116 30.438608, -97.465433 30.443742, -97.470693 30.446144, -97.475637 30.443412, -97.475320 30.438277, -97.470060 30.435876))",30.44101,-97.470376,343,465.4,72172,middle,39.1,0.9492,0.9059,0.221,0.3,11.54,0.0362,3,0,0,0,0,0,0,0,0,0,21.165,0.4871,0.0516,0.008,agricultural,0.0,19.85,0.0,X,False,0.8154,46.9,0.8125,4.4
88489e28d7fffff,"POLYGON((-97.475637 30.443412, -97.470693 30.446144, -97.471010 30.451279, -97.476271 30.453681, -97.481215 30.450948, -97.480898 30.445814, -97.475637 30.443412))",30.448546,-97.475954,299,405.7,73774,middle,41.41,0.745,0.9243,0.221,0.3,10.912,0.0,1,0,0,0,1,0,0,0,0,0,20.598,0.4454,0.0365,0.0284,industrial,7.76,47.95,4.92,X,False,0.8344,51.2,0.765,4.6
88489e28d9fffff,"POLYGON((-97.484890 30.427676, -97.479946 30.430410, -97.480264 30.435544, -97.485525 30.437946, -97.490468 30.435212, -97.490151 30.430078, -97.484890 30.427676))",30.432811,-97.485207,561,761.19,63082,lower_middle,38.92,0.9032,0.9424,0.221,0.3,10.377,0.0344,3,0,0,0,0,0,0,0,0,0,19.745,0.4232,0.0113,0.0,industrial,11.66,38.77,19.67,0.2 PCT ANNUAL CHANCE,False,0.6589,58.6,0.654,3.3
88489e28dbfffff,"POLYGON((-97.490468 30.435212, -97.485525 30.437946, -97.485842 30.443080, -97.491104 30.445482, -97.496048 30.442748, -97.495730 30.437614, -97.490468 30.435212))",30.440347,-97.490786,367,497.96,81174,middle,32.99,0.8884,0.8346,0.237,0.322,10.162,0.0211,6,0,0,1,2,0,1,2,0,0,19.309,0.523,0.3248,0.0552,residential,8.35,0.0,53.18,X,False,0.9456,57.4,0.7077,4.2
88489e28ddfffff,"POLYGON((-97.474686 30.428008, -97.469743 30.430741, -97.470060 30.435876, -97.475320 30.438277, -97.480264 30.435544, -97.479946 30.430410, -97.474686 30.428008))",30.433143,-97.475003,266,360.92,65893,lower_middle,38.83,0.8019,0.9777,0.263,0.356,11.164,0.0526,3,0,0,0,1,0,0,0,0,0,20.795,0.4356,0.0195,0.0284,agricultural,16.79,0.0,0.0,X,False,0.7894,61.5,0.6854,3.9
88489e28e1fffff,"POLYGON((-97.433877 30.429327, -97.428933 30.432058, -97.429248 30.437192, -97.434507 30.439595, -97.439450 30.436864, -97.439135 30.431730, -97.433877 30.429327))",30.434461,-97.434192,271,367.71,67458,lower_middle,42.32,0.7167,1.0,1.044,1.417,14.846,0.0209,3,0,0,0,0,0,1,1,0,0,24.725,0.3746,0.1285,0.0,agricultural,0.0,0.0,0.0,X,False,0.7728,58.4,0.6704,2.9
88489e28e3fffff,"POLYGON((-97.439450 30.436864, -97.434507 30.439595, -97.434822 30.444729, -97.440081 30.447132, -97.445025 30.444401, -97.444709 30.439267, -97.439450 30.436864))",30.441998,-97.439766,338,458.62,72403,middle,45.37,0.6651,0.9561,1.0,1.357,14.502,0.0267,6,0,0,0,1,0,0,0,0,1,23.841,0.3872,0.0053,0.0434,agricultural,5.26,0.0,0.0,X,False,0.7722,54.3,0.7693,3.5
88489e28e5fffff,"POLYGON((-97.423675 30.429655, -97.418732 30.432385, -97.419047 30.437519, -97.424305 30.439923, -97.429248 30.437192, -97.428933 30.432058, -97.423675 30.429655))",30.434789,-97.42399,201,272.73,87831,middle,40.93,0.8288,0.7202,0.221,0.3,15.889,0.02,5,1,2,2,2,0,0,1,0,0,25.423,0.8346,0.2007,0.0,industrial,0.0,26.14,21.18,X,False,0.7867,58.9,0.643,4.1
88489e28e7fffff,"POLYGON((-97.429248 30.437192, -97.424305 30.439923, -97.424619 30.445057, -97.429878 30.447460, -97.434822 30.444729, -97.434507 30.439595, -97.429248 30.437192))",30.442326,-97.429563,265,359.57,80598,middle,42.53,0.7125,0.815,0.221,0.3,15.215,0.0124,3,0,0,0,1,1,1,2,0,0,24.899,0.427,0.3063,0.094,agricultural,0.0,2.23,29.0,X,False,0.9478,45.6,0.7999,3.5
88489e28e9fffff,"POLYGON((-97.438504 30.421461, -97.433562 30.424193, -97.433877 30.429327, -97.439135 30.431730, -97.444078 30.428999, -97.443763 30.423864, -97.438504 30.421461))",30.426596,-97.43882,453,614.65,67634,lower_middle,41.6,0.6559,0.9932,1.504,2.041,14.49,0.0305,3,0,0,0,0,0,0,0,0,0,24.967,0.4527,0.0,0.0179,agricultural,16.73,0.0,0.0,X,False,0.8319,50.1,0.7355,4.5
88489e28ebfffff,"POLYGON((-97.444078 30.428999, -97.439135 30.431730, -97.439450 30.436864, -97.444709 30.439267, -97.449653 30.436535, -97.449337 30.431401, -97.444078 30.428999))",30.434133,-97.444394,339,459.97,64501,lower_middle,41.27,0.7645,1.0,0.221,0.3,14.023,0.0199,5,0,0,0,0,0,0,0,0,0,23.716,0.481,0.0,0.0663,agricultural,0.0,0.0,0.0,X,False,0.8733,42.1,0.9068,3.6
88489e28edfffff,"POLYGON((-97.428304 30.421790, -97.423361 30.424521, -97.423675 30.429655, -97.428933 30.432058, -97.433877 30.429327, -97.433562 30.424193, -97.428304 30.421790))",30.426924,-97.428619,332,450.47,62784,lower_middle,39.91,0.6818,0.9444,0.221,0.3,15.636,0.0378,2,0,0,0,1,0,0,0,0,0,25.696,0.4028,0.0,0.0613,agricultural,1.19,0.0,21.6,X,False,0.8957,53.3,0.7651,4.9
88489e291bfffff,"POLYGON((-97.376370 30.408017, -97.371428 30.410746, -97.371740 30.415880, -97.376995 30.418285, -97.381937 30.415556, -97.381625 30.410422, -97.376370 30.408017))",30.413151,-97.376683,267,362.28,81248,middle,49.27,0.3787,0.8728,0.221,0.3,20.291,0.0425,1,0,0,0,0,0,0,0,0,0,30.0,0.3922,0.0,0.0244,agricultural,27.81,0.0,0.0,X,False,0.9021,56.6,0.6687,3.5
88489e2953fffff,"POLYGON((-97.375433 30.392615, -97.370491 30.395344, -97.370804 30.400479, -97.376058 30.402883, -97.381000 30.400154, -97.380687 30.395020, -97.375433 30.392615))",30.397749,-97.375745,321,435.55,75336,middle,49.11,0.4361,0.9112,1.858,2.521,19.889,0.066,3,0,0,0,0,0,0,0,0,0,29.57,0.4072,0.0,0.0069,industrial,6.27,38.83,0.0,X,False,0.854,39.4,0.9156,4.4
88489e295bfffff,"POLYGON((-97.380062 30.384752, -97.375121 30.387481, -97.375433 30.392615, -97.380687 30.395020, -97.385628 30.392290, -97.385316 30.387156, -97.380062 30.384752))",30.389886,-97.380374,320,434.19,74193,middle,43.0,0.7117,0.8217,0.249,0.338,19.718,0.0,2,0,0,0,0,0,0,0,0,0,28.637,0.4088,0.0,0.0,agricultural,35.27,0.0,2.4,X,False,0.7606,54.6,0.7611,3.5
88489e2981fffff,"POLYGON((-97.383814 30.446358, -97.378870 30.449086, -97.379183 30.454219, -97.384440 30.456624, -97.389384 30.453896, -97.389071 30.448763, -97.383814 30.446358))",30.451491,-97.384127,234,317.5,72797,middle,42.89,0.7099,0.9097,1.601,2.173,19.36,0.0316,3,0,0,0,0,0,0,0,0,0,29.182,0.4696,0.0,0.0,agricultural,0.0,0.0,13.29,X,False,0.7815,47.3,0.8194,4.8
